Unnamed: 0,time,event_type,side,is_goal,location,bodypart
11744,78,3,1,0,,
11746,79,1,2,0,3.0,3.0
11752,89,1,2,0,3.0,2.0
11753,89,1,2,0,3.0,3.0
11770,5,1,1,1,3.0,1.0
11772,7,1,1,0,3.0,3.0
11812,42,3,2,0,,
11813,43,1,1,0,3.0,3.0
11836,57,3,1,0,,
11838,58,1,2,0,9.0,3.0
11860,73,2,2,0,,
11861,73,1,2,0,10.0,3.0
11872,84,2,2,0,,
11874,85,1,2,0,3.0,3.0
11875,85,2,2,0,,
11876,85,1,2,1,3.0,3.0
11977,84,1,2,0,15.0,2.0
11978,85,1,2,0,3.0,3.0
12010,18,3,2,0,,
12011,20,1,1,0,3.0,3.0
12012,20,2,1,0,,
12013,21,1,1,0,3.0,3.0
12025,29,3,2,0,,
12026,30,1,1,0,3.0,3.0
12027,32,3,1,0,,
12029,33,1,1,1,13.0,3.0
12038,41,2,1,0,,
12039,42,1,1,0,3.0,3.0
12054,59,1,2,0,11.0,1.0
12055,62,1,1,0,3.0,3.0
12069,71,3,2,0,,
12070,72,1,1,0,3.0,3.0
12243,49,3,2,0,,
12245,49,1,1,0,3.0,3.0
12248,51,1,2,0,15.0,2.0
12249,52,1,1,0,3.0,3.0
12278,73,3,2,0,,
12280,75,1,1,0,3.0,3.0
12286,79,3,2,0,,
12289,80,1,1,0,3.0,3.0
12313,10,1,1,0,3.0,1.0
12314,12,1,1,0,3.0,3.0
12334,26,2,1,0,,
12335,29,1,2,0,12.0,3.0
12344,37,2,2,0,,
12345,37,1,2,0,3.0,3.0
12347,38,3,2,0,,
12349,39,1,1,0,3.0,3.0
12367,47,3,1,0,,
12368,48,1,2,0,9.0,3.0
12453,24,1,1,0,15.0,1.0
12454,25,1,1,0,3.0,3.0
12478,55,2,2,0,,
12479,55,1,2,0,3.0,3.0
12480,57,1,2,0,15.0,1.0
12483,60,1,1,0,3.0,3.0
12518,2,2,1,0,,
12519,3,1,1,0,3.0,3.0
12524,12,1,1,0,15.0,2.0
12526,14,1,1,0,3.0,3.0
12527,14,2,1,0,,
12528,15,1,1,0,13.0,3.0
12530,17,1,1,0,9.0,2.0
12531,17,1,2,0,3.0,3.0
12611,86,3,2,0,,
12613,87,1,1,0,3.0,3.0
12614,87,1,1,0,8.0,2.0
12615,88,1,1,0,3.0,3.0
12616,89,1,1,0,13.0,3.0
12680,54,2,2,0,,
12681,54,1,2,0,12.0,3.0
12803,76,2,1,0,,
12804,76,1,1,0,3.0,3.0
12805,76,1,1,0,3.0,3.0
12880,28,3,2,0,,
12881,29,1,1,0,3.0,3.0
12882,29,1,1,0,9.0,3.0
12924,57,3,2,0,,
12926,59,1,2,0,9.0,3.0
12942,68,3,2,0,,
12943,69,1,1,0,10.0,3.0
12996,18,2,1,0,,
12997,20,1,1,1,3.0,3.0
13120,23,2,1,0,,
13121,24,1,1,0,3.0,3.0
13131,29,3,1,0,,
13132,30,1,2,0,3.0,3.0
13158,55,1,1,0,15.0,1.0
13159,57,1,1,0,3.0,3.0
13186,77,3,1,0,,
13187,77,1,2,0,3.0,3.0
13210,3,3,1,0,,
13212,5,1,1,0,13.0,3.0
13222,11,2,1,0,,
13223,12,1,1,0,3.0,3.0
13325,87,3,1,0,,
13326,88,1,2,0,12.0,3.0
13378,38,3,1,0,,
13381,39,1,2,0,3.0,3.0
13390,45,2,1,0,,
13392,46,1,1,0,3.0,3.0
13407,59,2,2,0,,
13408,59,1,2,0,3.0,3.0
13451,4,3,1,0,,
13453,5,1,2,0,3.0,3.0
13462,17,3,1,0,,
13464,18,1,1,0,3.0,3.0
13519,66,3,2,0,,
13521,67,1,1,0,3.0,3.0
13523,67,3,1,0,,
13524,68,1,2,0,10.0,3.0
13526,70,2,2,0,,
13527,70,1,2,0,3.0,3.0
13542,85,3,1,0,,
13543,86,1,2,0,3.0,3.0
13546,88,3,1,0,,
13548,88,1,2,0,3.0,3.0
13550,89,2,1,0,,
13551,90,1,1,0,3.0,3.0
13708,45,3,1,0,,
13709,45,1,2,0,3.0,3.0
13715,51,2,1,0,,
13716,51,1,1,0,3.0,3.0
13717,52,3,2,0,,
13719,53,1,1,1,13.0,3.0
13846,61,1,1,0,9.0,1.0
13847,62,1,1,1,3.0,3.0
13867,81,3,2,0,,
13868,82,1,1,0,3.0,3.0
13937,49,3,2,0,,
13938,50,1,1,0,3.0,3.0
14022,22,9,2,0,,
14023,23,1,1,0,8.0,3.0
14043,38,3,2,0,,
14045,38,1,1,1,3.0,3.0
14122,2,2,2,0,,
14123,2,1,2,0,3.0,3.0
14275,49,1,1,0,15.0,1.0
14276,49,1,1,1,3.0,3.0
14291,69,1,2,1,13.0,1.0
14292,71,1,2,0,11.0,3.0
14311,83,3,2,0,,
14313,84,1,1,0,3.0,3.0
14314,86,1,2,1,3.0,3.0
14322,7,3,2,0,,
14323,11,1,1,0,11.0,3.0
14390,68,1,1,0,3.0,2.0
14392,70,1,1,0,3.0,3.0
14393,70,2,1,0,,
14394,70,1,1,0,3.0,3.0
14469,41,3,1,0,,
14472,42,1,2,0,13.0,3.0
14494,62,2,2,0,,
14495,62,1,2,0,7.0,3.0
14503,67,3,1,0,,
14505,67,1,2,0,3.0,3.0
14536,1,3,2,0,,
14538,2,1,1,0,3.0,3.0
14539,2,2,1,0,,
14540,2,1,1,0,3.0,3.0
14552,14,3,1,0,,
14553,15,1,2,0,13.0,3.0
14556,16,2,2,0,,
14557,16,1,2,0,13.0,3.0
14588,44,1,1,0,15.0,2.0
14589,44,1,1,0,3.0,3.0
14610,57,3,2,0,,
14612,57,1,1,0,3.0,3.0
14628,67,3,1,0,,
14629,69,1,2,0,3.0,3.0
14646,80,3,2,0,,
14648,81,1,1,0,3.0,3.0
14678,10,2,1,0,,
14679,11,1,1,1,13.0,3.0
14685,20,2,2,0,,
14686,20,1,2,0,3.0,3.0
14820,57,3,2,0,,
14822,59,1,1,0,12.0,3.0
14832,65,3,1,0,,
14836,66,1,2,1,3.0,3.0
14843,69,1,2,0,3.0,1.0
14845,72,1,1,0,3.0,3.0
14904,24,3,2,0,,
14905,24,1,1,0,3.0,3.0
14925,40,1,1,0,15.0,2.0
14926,41,1,2,1,3.0,3.0
14954,56,3,1,0,,
14956,57,1,2,0,11.0,3.0
14989,83,1,1,0,15.0,1.0
14991,84,1,1,0,3.0,3.0
15001,88,2,1,0,,
15002,88,1,1,0,3.0,3.0
15003,88,1,1,1,13.0,3.0
15012,90,3,1,0,,
15016,3,1,1,0,3.0,3.0
15021,6,3,2,0,,
15022,7,1,1,0,3.0,3.0
15033,14,1,2,0,15.0,2.0
15034,15,1,2,1,13.0,3.0
15074,54,2,1,0,,
15075,54,1,1,0,3.0,3.0
15090,64,3,2,0,,
15091,66,1,1,0,3.0,3.0
15099,73,1,1,0,15.0,2.0
15100,73,1,1,1,3.0,3.0
15104,75,2,1,0,,
15105,76,1,1,0,3.0,3.0
15141,21,3,2,0,,
15142,23,1,1,0,3.0,3.0
15148,28,3,2,0,,
15149,29,1,1,0,3.0,3.0
15164,38,3,2,0,,
15166,39,1,1,0,3.0,3.0
15179,51,2,1,0,,
15180,51,1,1,0,3.0,3.0
15199,69,3,2,0,,
15201,70,1,1,0,3.0,3.0
15234,90,1,1,0,15.0,2.0
15235,90,1,1,0,11.0,3.0
15246,9,2,1,0,,
15247,9,1,1,0,13.0,3.0
15278,36,2,2,0,,
15279,37,1,2,0,3.0,3.0
15310,62,2,2,0,,
15311,64,1,1,0,3.0,3.0
15330,75,3,2,0,,
15333,78,1,1,0,3.0,3.0
15383,28,1,1,0,15.0,1.0
15384,29,1,1,0,10.0,3.0
15445,72,2,1,0,,
15446,72,1,1,0,3.0,3.0
15452,81,3,1,0,,
15454,83,1,1,0,3.0,3.0
15488,22,2,2,0,,
15489,22,1,2,0,3.0,3.0
15491,23,2,1,0,,
15492,23,1,1,0,3.0,3.0
15532,57,3,1,0,,
15534,57,1,2,0,3.0,3.0
15582,87,2,1,0,,
15583,87,1,1,0,13.0,3.0
15592,4,2,2,0,,
15593,4,1,2,0,3.0,3.0
15611,27,1,1,0,13.0,1.0
15612,29,1,1,1,3.0,3.0
15655,62,2,2,0,,
15656,62,1,2,0,3.0,3.0
15725,16,2,2,0,,
15726,16,1,2,0,3.0,3.0
15821,6,2,1,0,,
15822,7,1,1,0,3.0,3.0
15918,4,3,1,0,,
15919,7,1,1,0,3.0,3.0
15969,54,1,1,0,15.0,1.0
15970,55,1,2,0,3.0,3.0
16005,82,1,1,0,15.0,1.0
16006,83,1,1,0,3.0,3.0
16024,4,2,2,0,,
16025,4,1,2,1,3.0,3.0
16064,38,3,2,0,,
16068,41,1,1,0,3.0,3.0
16182,54,2,1,0,,
16183,54,1,1,0,10.0,3.0
16193,66,2,1,0,,
16195,69,1,1,0,3.0,3.0
16209,79,3,2,0,,
16213,82,1,2,0,3.0,3.0
16223,86,3,2,0,,
16224,87,1,1,1,13.0,3.0
16229,1,3,2,0,,
16231,2,1,1,0,3.0,3.0
16284,69,3,2,0,,
16285,71,1,1,0,3.0,3.0
16299,81,2,2,0,,
16300,81,1,2,0,3.0,3.0
16321,4,3,2,0,,
16323,4,1,1,0,3.0,3.0
16420,90,3,2,0,,
16421,90,1,1,0,3.0,3.0
16445,18,2,1,0,,
16446,18,1,1,0,3.0,3.0
16484,47,2,1,0,,
16485,47,1,1,0,3.0,3.0
16499,56,1,2,0,15.0,1.0
16500,57,1,1,0,3.0,3.0
16529,76,2,1,0,,
16530,76,1,1,0,3.0,3.0
16531,76,1,1,0,3.0,3.0
16544,87,2,1,0,,
16545,88,1,1,0,3.0,3.0
16604,49,2,1,0,,
16605,49,1,1,0,3.0,3.0
16618,60,3,2,0,,
16620,61,1,1,0,3.0,3.0
16756,7,2,1,0,,
16757,7,1,1,0,3.0,3.0
16845,77,3,2,0,,
16847,78,1,1,1,3.0,3.0
16937,59,3,1,0,,
16939,60,1,1,0,9.0,3.0
16977,90,3,1,0,,
16979,90,1,2,0,3.0,3.0
17015,33,2,1,0,,
17016,34,1,1,0,3.0,3.0
17017,35,2,1,0,,
17018,36,1,1,0,9.0,3.0
17049,61,2,1,0,,
17052,62,1,1,0,3.0,3.0
17053,62,2,1,0,,
17054,62,1,1,0,13.0,3.0
17110,22,2,1,0,,
17111,22,1,1,0,3.0,3.0
17115,26,2,2,0,,
17116,26,1,2,0,3.0,3.0
17127,35,2,1,0,,
17128,36,1,1,0,10.0,3.0
17129,37,2,2,0,,
17130,37,1,2,0,3.0,3.0
17137,48,1,1,0,9.0,2.0
17138,49,1,1,0,3.0,3.0
17140,52,2,2,0,,
17141,52,1,2,0,3.0,3.0
17173,78,3,1,0,,
17176,79,1,2,0,3.0,3.0
17274,87,3,2,0,,
17276,90,1,2,0,3.0,3.0
17317,28,2,2,0,,
17318,28,1,2,0,3.0,3.0
17323,34,2,2,0,,
17324,35,1,2,0,3.0,3.0
17331,45,3,1,0,,
17333,45,1,2,0,3.0,3.0
17355,60,9,1,0,,
17356,62,1,1,0,3.0,3.0
17411,11,2,1,0,,
17412,11,1,1,0,12.0,3.0
17413,11,2,1,0,,
17414,12,1,1,0,8.0,3.0
17426,19,3,2,0,,
17427,20,1,1,0,3.0,3.0
17456,37,2,2,0,,
17457,43,1,2,0,3.0,3.0
17460,45,2,2,0,,
17461,45,1,2,0,3.0,3.0
17462,45,1,2,0,3.0,3.0
17482,55,2,1,0,,
17483,56,1,1,0,3.0,3.0
17727,2,2,1,0,,
17728,3,1,1,0,3.0,3.0
17818,74,1,1,0,16.0,1.0
17819,75,1,2,0,3.0,3.0
17820,76,1,1,0,3.0,3.0
17821,77,9,2,0,,
17823,79,1,1,1,13.0,3.0
17922,90,1,2,0,16.0,2.0
17923,90,1,2,0,3.0,3.0
17945,22,3,2,0,,
17947,27,1,1,0,3.0,3.0
17952,33,2,1,0,,
17953,34,1,1,0,3.0,3.0
17999,78,9,2,0,,
18000,80,1,1,0,3.0,3.0
18011,88,2,1,0,,
18012,89,1,1,1,13.0,3.0
18061,45,1,2,0,15.0,1.0
18062,51,1,2,0,3.0,3.0
18094,79,3,2,0,,
18097,81,1,2,0,3.0,3.0
18125,6,2,1,0,,
18126,6,1,1,0,3.0,3.0
18143,17,1,1,0,3.0,1.0
18144,17,1,1,0,3.0,3.0
18148,21,2,1,0,,
18149,21,1,1,0,3.0,3.0
18160,29,2,1,0,,
18161,30,1,1,0,9.0,3.0
18186,46,3,1,0,,
18187,50,1,1,0,3.0,3.0
18188,52,1,1,0,3.0,3.0
18211,68,2,1,0,,
18212,68,1,1,1,3.0,3.0
18222,80,3,2,0,,
18224,81,1,1,1,3.0,3.0
18260,20,2,2,0,,
18261,21,1,2,0,3.0,3.0
18281,40,2,2,0,,
18282,43,1,2,0,3.0,3.0
18293,51,3,1,0,,
18296,52,1,2,0,3.0,3.0
18303,59,2,1,0,,
18304,60,1,1,0,3.0,3.0
18340,2,2,1,0,,
18341,2,1,1,0,13.0,3.0
18342,3,1,2,1,3.0,3.0
18364,19,2,1,0,,
18365,20,1,1,0,3.0,3.0
18374,33,2,1,0,,
18375,33,1,1,0,3.0,3.0
18400,53,3,2,0,,
18402,54,1,1,1,3.0,3.0
18403,54,3,1,0,,
18405,55,1,2,0,3.0,3.0
18409,56,3,1,0,,
18411,58,1,2,0,3.0,3.0
18444,78,9,1,0,,
18445,78,1,1,0,3.0,3.0
18472,7,1,1,0,16.0,1.0
18473,10,1,1,0,3.0,3.0
18516,53,3,2,0,,
18518,55,1,1,0,3.0,3.0
18551,81,2,1,0,,
18552,82,1,1,0,10.0,3.0
18560,86,3,1,0,,
18561,87,1,2,0,3.0,3.0
18562,87,2,2,0,,
18563,87,1,2,0,3.0,3.0
18622,45,1,2,0,9.0,2.0
18623,45,1,2,0,3.0,3.0
18705,10,2,2,0,,
18706,11,1,2,0,3.0,3.0
18751,41,3,1,0,,
18752,42,1,2,0,3.0,3.0
18773,51,2,2,0,,
18774,52,1,2,1,3.0,3.0
18789,62,2,1,0,,
18790,62,1,1,0,3.0,3.0
18800,67,2,1,0,,
18801,68,1,1,0,3.0,3.0
18830,90,2,1,0,,
18833,90,1,1,0,3.0,3.0
18848,17,1,1,0,15.0,2.0
18849,19,1,1,0,3.0,3.0
18857,24,3,2,0,,
18860,25,1,1,1,3.0,3.0
18879,40,3,2,0,,
18881,41,1,1,0,3.0,3.0
18901,50,3,2,0,,
18903,50,1,1,0,3.0,3.0
18925,65,2,1,0,,
18926,65,1,1,0,3.0,3.0
18940,74,2,1,0,,
18941,74,1,1,1,3.0,3.0
19051,73,2,2,0,,
19052,73,1,2,0,3.0,3.0
19127,64,2,1,0,,
19128,65,1,1,0,3.0,3.0
19135,69,2,1,0,,
19136,70,1,1,0,3.0,3.0
19137,70,1,2,0,3.0,3.0
19152,80,3,1,0,,
19155,82,1,2,0,3.0,3.0
19221,53,2,1,0,,
19222,56,1,1,0,3.0,3.0
19240,69,2,2,0,,
19241,70,1,2,0,9.0,3.0
19261,90,3,2,0,,
19263,90,1,2,0,7.0,3.0
19266,4,2,1,0,,
19267,10,1,2,1,13.0,3.0
19285,28,2,2,0,,
19286,29,1,2,1,3.0,3.0
19303,45,2,1,0,,
19304,45,1,1,0,3.0,3.0
19355,84,1,1,0,15.0,2.0
19357,87,1,1,0,8.0,3.0
19433,59,2,2,0,,
19434,59,1,2,0,3.0,3.0
19435,61,1,1,1,3.0,3.0
19438,65,2,2,0,,
19439,66,1,2,0,3.0,3.0
19521,48,1,1,0,15.0,1.0
19522,50,1,2,0,10.0,3.0
19533,61,2,2,0,,
19534,61,1,2,0,3.0,3.0
19608,35,3,1,0,,
19610,35,1,2,1,3.0,3.0
19620,40,3,2,0,,
19621,41,1,1,1,3.0,3.0
19656,80,2,1,0,,
19657,80,1,1,0,3.0,3.0
19669,90,3,2,0,,
19670,90,1,1,0,3.0,3.0
19674,1,2,1,0,,
19675,2,1,1,0,3.0,3.0
19684,7,3,2,0,,
19685,7,1,1,0,3.0,3.0
19688,13,1,1,0,3.0,1.0
19689,13,1,1,0,3.0,3.0
19693,16,3,1,0,,
19695,16,1,2,0,7.0,3.0
19696,18,2,2,0,,
19697,18,1,2,0,3.0,3.0
19743,53,3,1,0,,
19746,54,1,2,0,9.0,3.0
19753,67,3,1,0,,
19756,75,1,2,0,3.0,3.0
19764,79,3,2,0,,
19766,81,1,1,0,3.0,3.0
19770,84,2,1,0,,
19771,85,1,1,0,13.0,3.0
19775,86,1,2,0,15.0,1.0
19776,89,1,2,0,3.0,3.0
19937,47,1,1,1,14.0,1.0
19938,49,1,1,1,3.0,3.0
19940,50,2,2,0,,
19941,51,1,2,0,3.0,3.0
19985,87,2,2,0,,
19986,87,1,2,0,3.0,3.0
19990,90,2,2,0,,
19991,90,1,1,0,13.0,3.0
20004,14,2,1,0,,
20005,15,1,2,0,3.0,3.0
20046,54,2,2,0,,
20047,55,1,2,0,13.0,3.0
20061,68,1,1,0,15.0,1.0
20062,69,1,2,0,13.0,3.0
20081,90,3,2,0,,
20084,90,1,1,0,3.0,3.0
20161,53,2,1,0,,
20162,56,1,1,0,3.0,3.0
20196,77,3,1,0,,
20199,79,1,1,0,3.0,3.0
20269,50,3,1,0,,
20271,50,1,2,0,3.0,3.0
20272,50,2,2,0,,
20273,51,1,2,1,3.0,3.0
20392,47,2,1,0,,
20393,47,1,1,0,3.0,3.0
20397,52,3,1,0,,
20398,52,1,2,0,15.0,3.0
20422,65,1,1,0,15.0,1.0
20423,65,1,1,0,3.0,3.0
20427,66,3,2,0,,
20429,67,1,1,0,3.0,3.0
20470,5,1,1,1,6.0,1.0
20471,6,1,2,0,3.0,3.0
20539,62,1,1,0,3.0,1.0
20540,62,1,2,0,3.0,3.0
20593,16,2,1,0,,
20594,17,1,1,0,3.0,3.0
20607,26,3,1,0,,
20609,27,1,2,0,12.0,3.0
20668,77,9,1,0,,
20669,78,1,2,0,3.0,3.0
20691,8,3,1,0,,
20693,10,1,2,0,3.0,3.0
20694,10,2,2,0,,
20695,11,1,2,0,3.0,3.0
20697,12,2,2,0,,
20698,13,1,2,0,9.0,3.0
20737,55,2,2,0,,
20738,55,1,2,0,3.0,3.0
20752,64,1,2,1,3.0,1.0
20753,65,1,1,0,3.0,3.0
20764,79,9,1,0,,
20765,79,1,2,0,3.0,3.0
20792,5,3,2,0,,
20794,5,1,1,0,3.0,3.0
20802,19,2,1,0,,
20803,19,1,1,0,3.0,3.0
20814,29,3,1,0,,
20816,34,1,1,1,3.0,3.0
20817,38,2,1,0,,
20818,39,1,1,1,3.0,3.0
20819,42,2,2,0,,
20820,42,1,2,0,3.0,3.0
20823,45,3,2,0,,
20826,45,1,1,0,3.0,3.0
20832,50,3,2,0,,
20835,51,1,1,0,3.0,3.0
20853,69,1,2,1,7.0,2.0
20855,72,1,1,0,3.0,3.0
20900,16,2,1,0,,
20901,16,1,1,0,3.0,3.0
20938,46,2,1,0,,
20939,47,1,1,0,3.0,3.0
20963,71,3,2,0,,
20965,72,1,1,0,10.0,3.0
20988,2,2,2,0,,
20989,3,1,2,0,13.0,3.0
21013,41,3,1,0,,
21016,42,1,2,0,3.0,3.0
21028,53,2,2,0,,
21029,53,1,2,0,3.0,3.0
21038,60,2,1,0,,
21039,61,1,1,0,3.0,3.0
21080,8,2,1,0,,
21081,8,1,1,0,3.0,3.0
21087,14,3,2,0,,
21089,14,1,1,0,13.0,3.0
21128,65,1,2,0,15.0,2.0
21129,66,1,2,0,3.0,3.0
21131,71,2,2,0,,
21132,72,1,2,0,12.0,3.0
21144,87,2,2,0,,
21145,88,1,2,0,13.0,3.0
21180,20,3,1,0,,
21181,20,1,1,0,3.0,3.0
21262,86,1,2,0,13.0,2.0
21264,87,1,2,0,3.0,3.0
21280,6,9,1,0,,
21281,8,1,1,0,3.0,3.0
21345,53,1,2,1,13.0,1.0
21346,55,1,1,0,3.0,3.0
21364,62,2,1,0,,
21365,62,1,1,0,3.0,3.0
21369,69,3,1,0,,
21371,73,1,1,0,3.0,3.0
21415,13,1,1,0,15.0,2.0
21416,13,1,1,0,3.0,3.0
21422,17,1,1,0,15.0,1.0
21424,19,1,1,0,3.0,3.0
21449,44,3,2,0,,
21450,44,1,1,0,3.0,3.0
21503,90,2,1,0,,
21505,90,1,1,0,3.0,3.0
21506,90,1,1,0,3.0,3.0
21535,28,3,1,0,,
21537,31,1,1,0,11.0,3.0
21539,34,2,1,0,,
21540,35,1,1,0,3.0,3.0
21557,67,2,2,0,,
21558,67,1,2,0,3.0,3.0
21563,70,3,2,0,,
21565,71,1,1,0,3.0,3.0
21602,11,3,2,0,,
21604,13,1,1,0,3.0,3.0
21648,49,3,1,0,,
21650,52,1,1,0,3.0,3.0
21666,67,2,1,0,,
21667,68,1,1,0,3.0,3.0
21672,70,1,1,0,15.0,2.0
21674,72,1,1,0,3.0,3.0
21692,89,3,2,0,,
21695,90,1,1,0,3.0,3.0
21704,5,2,1,0,,
21705,5,1,1,0,13.0,3.0
21731,30,2,1,0,,
21732,30,1,1,0,3.0,3.0
21733,31,1,2,0,3.0,3.0
21736,35,2,1,0,,
21737,35,1,1,0,3.0,3.0
21773,54,2,2,0,,
21774,55,1,2,0,3.0,3.0
21801,78,2,2,0,,
21802,78,1,2,0,3.0,3.0
21809,85,3,2,0,,
21811,1,1,1,0,3.0,3.0
21858,43,2,1,0,,
21859,43,1,1,0,3.0,3.0
21878,66,3,2,0,,
21879,67,1,1,0,3.0,3.0
21926,3,2,1,0,,
21927,4,1,1,0,3.0,3.0
21983,58,3,2,0,,
21985,61,1,2,0,3.0,3.0
22046,17,3,2,0,,
22047,19,1,2,0,3.0,3.0
22092,59,2,2,0,,
22093,59,1,2,0,3.0,3.0
22095,61,3,2,0,,
22096,63,1,1,1,13.0,3.0
22146,7,2,1,0,,
22147,7,1,1,0,3.0,3.0
22166,28,2,1,0,,
22167,28,1,1,0,3.0,3.0
22175,32,3,1,0,,
22177,33,1,1,1,13.0,3.0
22226,60,3,1,0,,
22228,62,1,1,1,3.0,3.0
22234,68,9,1,0,,
22236,72,1,1,0,3.0,3.0
22303,50,1,2,0,15.0,1.0
22304,50,1,1,0,3.0,3.0
22306,51,2,1,0,,
22307,52,1,1,0,3.0,3.0
22372,9,2,2,0,,
22373,9,1,2,0,3.0,3.0
22376,13,3,1,0,,
22378,14,1,1,0,3.0,3.0
22473,79,9,2,0,,
22474,80,1,2,0,3.0,3.0
22506,10,3,1,0,,
22507,11,1,2,0,3.0,3.0
22577,78,3,2,0,,
22579,78,1,1,0,3.0,3.0
22616,17,3,2,0,,
22618,18,1,1,0,3.0,3.0
22682,75,3,1,0,,
22683,76,1,1,0,13.0,3.0
22705,90,2,2,0,,
22706,90,1,1,0,3.0,3.0
22711,5,1,1,0,8.0,1.0
22713,6,1,1,0,3.0,3.0
22714,6,3,2,0,,
22715,7,1,1,0,3.0,3.0
22733,17,1,2,0,15.0,1.0
22734,18,1,2,0,3.0,3.0
22736,22,9,2,0,,
22737,23,1,1,1,3.0,3.0
22829,84,1,1,0,9.0,1.0
22831,86,1,1,0,3.0,3.0
22840,89,3,2,0,,
22842,90,1,1,1,13.0,3.0
22863,12,3,1,0,,
22865,12,1,2,0,3.0,3.0
22886,25,2,1,0,,
22887,25,1,1,0,3.0,3.0
22951,90,1,1,0,11.0,1.0
22952,90,1,2,0,3.0,3.0
22974,20,2,1,0,,
22975,20,1,1,0,3.0,3.0
22977,21,1,2,0,9.0,3.0
22986,29,2,1,0,,
22987,30,1,1,0,3.0,3.0
22988,30,3,1,0,,
22990,31,1,2,0,3.0,3.0
22993,37,2,2,0,,
22994,37,1,2,0,12.0,3.0
23009,51,2,1,0,,
23010,52,1,1,0,3.0,3.0
23012,53,3,1,0,,
23014,56,1,2,1,13.0,3.0
23068,5,3,2,0,,
23069,6,1,1,1,3.0,3.0
23196,40,3,2,0,,
23198,42,1,2,0,3.0,3.0
23207,46,1,1,0,15.0,1.0
23208,48,1,1,0,3.0,3.0
23249,77,2,2,0,,
23250,78,1,2,0,9.0,3.0
23257,80,2,1,0,,
23258,81,1,1,0,13.0,3.0
23304,32,1,2,0,15.0,1.0
23305,34,1,1,1,12.0,3.0
23333,53,2,1,0,,
23334,54,1,1,0,3.0,3.0
23348,65,2,1,0,,
23350,65,1,1,0,3.0,3.0
23369,77,3,1,0,,
23370,78,1,2,0,3.0,3.0
23383,85,1,1,0,15.0,2.0
23384,85,1,2,0,3.0,3.0
23438,36,9,2,0,,
23439,41,1,2,0,3.0,3.0
23442,44,1,1,0,15.0,1.0
23443,44,1,1,0,3.0,3.0
23451,47,2,1,0,,
23452,47,1,1,0,10.0,3.0
23481,78,9,1,0,,
23482,78,1,1,0,3.0,3.0
23492,88,2,2,0,,
23493,89,1,2,0,3.0,3.0
23495,90,3,1,0,,
23498,90,1,2,0,3.0,3.0
23519,22,2,1,0,,
23520,23,1,1,0,3.0,3.0
23584,82,3,1,0,,
23586,82,1,2,0,3.0,3.0
23590,89,3,1,0,,
23592,90,1,2,0,3.0,3.0
23630,41,2,2,0,,
23631,42,1,2,0,3.0,3.0
23673,73,2,1,0,,
23674,74,1,1,1,3.0,3.0
23677,76,1,1,0,15.0,1.0
23679,78,1,1,0,3.0,3.0
23680,79,2,1,0,,
23681,80,1,1,0,3.0,3.0
23698,90,1,1,0,3.0,2.0
23699,90,1,1,1,3.0,3.0
23798,90,3,1,0,,
23800,90,1,2,0,3.0,3.0
23815,11,2,1,0,,
23816,11,1,1,0,3.0,3.0
23824,21,2,2,0,,
23825,22,1,2,0,3.0,3.0
23827,23,3,2,0,,
23828,24,1,2,0,15.0,3.0
23857,47,3,2,0,,
23858,50,1,2,1,3.0,3.0
23867,58,2,2,0,,
23868,59,1,2,0,13.0,3.0
23882,67,3,2,0,,
23883,68,1,1,0,3.0,3.0
23902,84,3,2,0,,
23903,86,1,1,0,3.0,3.0
23924,3,3,2,0,,
23926,4,1,1,0,9.0,3.0
23932,9,3,1,0,,
23933,10,1,2,0,3.0,3.0
23990,60,2,1,0,,
23991,61,1,1,1,3.0,3.0
23994,64,3,2,0,,
23997,65,1,1,0,10.0,3.0
24014,81,1,1,0,15.0,1.0
24015,82,1,1,0,3.0,3.0
24041,16,2,1,0,,
24042,17,1,1,0,3.0,3.0
24048,26,3,2,0,,
24049,27,1,1,0,3.0,3.0
24063,38,1,2,0,15.0,1.0
24064,40,1,2,0,3.0,3.0
24087,60,2,2,0,,
24088,60,1,2,0,3.0,3.0
24193,62,3,1,0,,
24195,63,1,2,0,3.0,3.0
24199,65,3,1,0,,
24202,68,1,2,0,3.0,3.0
24255,21,3,2,0,,
24256,22,1,1,0,3.0,3.0
24267,30,3,2,0,,
24268,31,1,1,0,3.0,3.0
24282,42,2,2,0,,
24283,42,1,2,0,11.0,3.0
24286,46,2,2,0,,
24287,47,1,2,0,3.0,3.0
24295,54,2,1,0,,
24296,54,1,1,0,3.0,3.0
24324,73,3,1,0,,
24326,73,1,2,0,9.0,3.0
24329,74,2,1,0,,
24330,74,1,1,0,3.0,3.0
24365,11,2,1,0,,
24366,11,1,1,0,3.0,3.0
24367,12,1,2,0,15.0,3.0
24372,18,1,1,0,15.0,1.0
24373,22,1,1,0,3.0,3.0
24385,32,3,2,0,,
24386,33,1,1,0,9.0,3.0
24424,64,3,1,0,,
24425,65,1,2,0,3.0,3.0
24437,77,3,2,0,,
24439,79,1,1,1,3.0,3.0
24457,11,2,1,0,,
24458,12,1,1,0,10.0,3.0
24492,45,3,2,0,,
24494,45,1,1,0,3.0,3.0
24511,64,3,2,0,,
24513,64,1,1,0,3.0,3.0
24514,64,1,1,1,13.0,3.0
24529,73,3,2,0,,
24532,75,1,2,1,13.0,3.0
24547,88,2,1,0,,
